publishedAt,authorDisplayName,textDisplay,likeCount
2024-06-05T12:34:29Z,@muhammadnangdiang4740,Sehat slalu ustad husein dan  om ded.. Aamiin,0
2024-06-05T11:51:44Z,@cepripkon08,"Maaf ini saya yg salah baca atau admin yang salah nulis, bukan Allah eyes on rafah tapi All eyes on Rafah",1
2024-06-05T11:35:42Z,@rahmituguis5129,Thank U om ded..for narsumny,0
2024-06-05T11:19:59Z,@ruzzai9330,"Semua yg diperkatakan dlm video ini semuanya andaian dan lies. Kalian lebih suka ya menyebarkan kebohongan dan dusta berbanding kebenaran? Kasihan sekali kalian,  sdg ditipu tetapi masih nggak sesar²",0
2024-06-05T11:13:47Z,@ruzzai9330,"Allah SWT eyes on Gaza tetapi Elohim Israel eyes on the land of Israel.<br><br>IDF sudah membuktikan bhw mereka mahu mempertahankan warga Israel dan negara Israel. Apa hamas juga ada usaha mahu melindungi warga sipil palestina? Nol. Langsung tidak berusaha melindungi org awam bahkan menjadikan mereka sbg perisai perang. Shame on terroris hamas. Jangan lah berjihad.. jihad melawan kemanusiaan spt yg sdg dilakukan oleh hamas skrg ini. Buka mata. Cuba berada di pihak org  kebanyakan yg bukan islam supaya kamu dpt mengerti bhw perbuatan hamas itu adalah terror( membakar rumah awam israel, membunuh bayi dlm baby crib, membakar baby, memenggal kepala yahudi serta byk lagi kejahatan yg dilakukan hamas tanpa rasa belas kasihan sedikit pun kpd manusia.)<br>Pd 7 okt 2023 dgn hanya beberapa jam saja mereka berpeluang memerangi israel... 1200 dibunuh!! Apalagi jika berpeluang 24jam membunuh yahudi, mungkin 15k Yahudi dipenggal kepala sehari.. sbb hamas membunuh spt binatang buas yg tak punya hati. Umpama setan bukan lagi manusia.",0
2024-06-05T11:11:33Z,@nadiafaradilaaa,Palestina will be free. Free free Palestina🇯🇴🇯🇴,0
2024-06-05T11:06:29Z,@robertosilaban4321,husein husein pelawak anda 😂😂😂,0
2024-06-05T10:42:46Z,@GWmusic22,aku peraya apa yang dikatakan Rasulullah ❤ Bismillah palestina akan merdeka,0
2024-06-05T10:36:49Z,@himurahaibara1459,"Untuk teman² yg ingin tau info lebih dalam tentang genosida di Gaza dan proyej kolonialisme Israel silakan search Chris Hedges &quot;the genoside in Gaza&quot;. Di sana disebutkan tentang kerjasama negara² lain dengan Israel karena Israel adalah pemasok peralatan perang tercanggih, tidak sedikit alat² tersebut yg diuji cobakan ke penduduk Gaza. Disebutkan gimana Israel dan Eropa serta USA memprovokasi peperangan di negara lain, lalu menuduh timur tengah sbg teroris. Gimana politisi² yg maju ke kongres atau kandidat presiden disponsorin kampanye sama perusahaan² yg berafiliasi dengan Israel. Sumpah merinding gw dengernya. Nggak nyangka ada manusia² yg sanggup berbuat keji kayak gitu dan hidup bergelimpangan harta.",1
2024-06-05T10:31:33Z,@user-lr9tr6cg1q,Semoga semua pejuang2 palestina beserta masarakatnya selalu dalam lindunga alah .,0
2024-06-05T10:24:00Z,@h.r.fernandes-qh1br,God Bless you PM Netanyahu 🇮🇱👑... banyak musuh ingin mengutukmu tapi TUHAN Allah mengubah kutuk itu menjadi Berkat buat Netanyahu dan ISRAEL 🇮🇱👑,0
2024-06-05T10:20:17Z,@h.r.fernandes-qh1br,"Bangsa pertama yang dijadikan oleh TUHAN Allah di muka bumi ini yaitu Israel.. Israel nama yang diberikan TUHAN Allah sendiri dari Yakub menjadi Israel..itu berarti bahwa yang pegang kendali atas hidup ISRAEL adalah TUHAN Allah.<br><br><br>dari zaman Fir&#39;aun dan goliath Israel tidak pernah terkalahkan.. TUHAN Allah telah berjanji kepada Abraham, Ishak dan Yakub untuk terus memberkati keturunan Israel sampai selama-lamanya.",0
2024-06-05T10:18:28Z,@h.r.fernandes-qh1br,LONGGGGGGG LIVE ISRAEL 🇮🇱👑.....,0
2024-06-05T10:08:02Z,@orangkampung861,Juju wu makjuj itu sebenarnya adalah israel laknatullah,0
2024-06-05T09:59:19Z,@mrbee9186,"yg jadi masalah,  ada banyak sekali yg pro israhell di indonesia",0
2024-06-05T09:51:16Z,@mrbee9186,"ini baru narasumber yg paling tepet ngomong  palestina,  yg kemarin mah nasumnya ngk jelas",0
2024-06-05T09:35:29Z,@dutacell5444,Ini baru narasumber. Tumben om ded bener 😊,0
2024-06-05T09:32:05Z,@Sheima165,ITU MANUSIA TIDAK SEGANJA  TAPI TUHAN YG MENGARAHKAN 😂😂😂😂,0
2024-06-05T09:31:19Z,@Sheima165,TUKANG FITNAH 😂😂   <br> KAU SAJA TIDAK MASUK ISRAEL😂<br> PEMERKOSA BAYI  KOK PERCAYA BODOH 😂😂 INGGAT  7 .10 .23.  AWAL HANCURNYA WARGA GAZA 😂😂😂  MAU MERDEKA MALAH HANCUR 😂😂,0
2024-06-05T09:28:53Z,@Banyusuryalaya,Tunggu imam mahdi kami akan ratakan Israel,1
2024-06-05T09:19:40Z,@ristasholehah6112,&quot;Senyum anak anak gaza.. &quot;<br><br>🤧😭,0
2024-06-05T09:15:01Z,@myanto738,"Baca kisah serangan hamas tgl 7oct 2023, perkosa bakar siksa bunuh culik tawan warga civil israel. Jadi jng taqiah nuduh israel yg jahat. Hamas pantas lenyap",0
2024-06-05T09:03:24Z,@trimayanuffa,Undang ustad Salim A. Fillah juga,0
2024-06-05T08:45:50Z,@Nurrahma-ju8gc,"broo kalian yg jadi buzzer semiskin itukah kalian? udah miskin harta, miskin hati. GWS kalian",0
2024-06-05T08:36:12Z,@Muhammadrian-be3rl,Free palestine Free Gaza,0
2024-06-05T08:32:03Z,@ilhammuzhar7867,mana ustad yg kemarin2 bilang palestinne adem ayem,1
2024-06-05T07:59:52Z,@haifairinchannel2069,Free 🇵🇸🇵🇸♥️♥️♥️,0
2024-06-05T07:58:22Z,@ristasholehah6112,Free Free Palestine Free Free Palestine<br>🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,0
2024-06-05T07:55:43Z,@pieterlewaneypieterlewaney472,Jangan sembarang  ngomong dedi provokator,0
2024-06-05T09:05:49Z,@IndonesianNOAHmusicgroup,Dedi ngomong sesuai referensi yang ada dan bukan asal ngomong.,0
2024-06-05T07:50:58Z,@iskandarzulkarnaen9681,"Sepertinya yg dimaksud om ded di awal pod cast ini ya : evian conference ?<br><br>Bagi yg blm pernah th, monggo di cek conference itu yaa",2
2024-06-05T07:43:46Z,@AzisAgustiana,FREE PALESTINE,0
2024-06-05T07:34:01Z,@dimasgalan,"<a href=""https://www.youtube.com/watch?v=0cbvR_8Xtrk&amp;t=3095"">51:35</a> terharu. Gaza ❤",0
2024-06-05T07:22:22Z,@abcd-ps3yj,Gila ini israel udah di sebut megalomania akut stadium akhir .,0
2024-06-05T07:21:33Z,@user-xx9cx6ny3s,Podcast luar biasa 👍👍👍👍,1
2024-06-05T07:11:49Z,@dwisariyanti4984,Solusinya  satu..umat islam bersatu ..jihad dan khilafah..<br><br>umat islam lagi dserang penyakit wahn..,1
2024-06-05T07:10:04Z,@LaylaChannel02,Bukan netanyahu tp setanyahu,0
2024-06-05T06:41:32Z,@user-hx8bw3ei8t,FREE PALESTINE🇵🇸🇵🇸🇵🇸,0
2024-06-05T06:34:19Z,@fourysetya3608,Speechless,0
2024-06-05T06:18:03Z,@dreammedia9479,"saya pun pernah baca artikel berita bnyak orang2 gaza ilang dibunuh oleh israel untuk diambil organ2 nya, mata, gigi, ginjal, dll untuk diperjualbelikan organ2nya, dan berita ini udah lama, tp bnyak orang di dunia ini yg gak tau betapa keji dan laknatnya israel ini",1
2024-06-05T06:08:28Z,@tresnuga8626,Stop.dengan tipu2 lah,0
2024-06-05T06:05:50Z,@tiwipratiwi1039,Genjatan senjata &amp; perdamaian aamiin 🤲❤Allohu Akbar,0
2024-06-05T06:00:06Z,@devadianjaya4788,Gila sadis banget lebih sadis dr Hitler,0
2024-06-05T05:59:50Z,@RPreviewproduk,"Doktrin zionis kepada generasitinas baru itu ssngat kuat agar menganggap Palestina itu penjahat bukan manusia layak dibunuh doktrin zionis kepada tunas tunas baru sejak dulu adalah agar benci palestina, padahal orang yg mendoktrin itulah penjahatnya",0
2024-06-05T05:06:02Z,@yazninuraeni5810,Bang kenapa ya telegram Hamas sudah gak share video perjuangan mereka...,0
2024-06-05T06:10:41Z,@IndonesianNOAHmusicgroup,Bahaya nih jika perusahaan telegram ke pro israel,0
2024-06-05T05:05:17Z,@vadliaqd2826,"sadar g kalian, mereka yg di Gaza pasang badan buat semua manusia di muka bumi ini..<br>Kalo pejuang Gaza nyerah, israhell akan lanjut ke negara dan wilayah lain..<br>dan paling sexy (atau slah satu) negara yg dikuasai adalah Indonesia.<br>Berhutang hidup dan tidur nyenyak kita kepada para pejuang.",0
2024-06-05T05:01:40Z,@ahmadadriyansyah2102,Undang pak dharma dong mas deddy,0
2024-06-05T04:59:21Z,@HouseOfficial21,Free falestine,0
2024-06-05T04:37:56Z,@graciawardhani1989,Master klo lg ngobrol serius suaranya pelan bgt.. jd harus full volume nih master. Hehehehhe...,0
2024-06-05T04:36:11Z,@AlfiyaRamadhani,"Bang ded,bs jg undang LG ust Felix bahas ini sampe detail...<br>Kenapa sih Hitler menyuruh mrk ambil tawanan tp Ndak d ambil sama si zionis?<br><br>Yukk bisa yuk...<br><br>Makasih ustadz husain❤",0
2024-06-05T04:20:34Z,@melidaily6994,Judulnya salah lebih tepat SATANYAHU.,0
2024-06-05T03:49:00Z,@soniahmad3051,Apa tanah palestina akan jd seperti amerika suku indian menghilang,0
2024-06-05T03:35:53Z,@fauzantalita9057,"Makasih mas husein atas infonya, sehat sllu mas,,, cawas klaten Jawa Tengah hadir,,",0
2024-06-05T03:33:06Z,@gabysisca7752,Hoax ! Bicara by data bukan omon 2x,0
2024-06-05T03:31:59Z,@jessymaryane7678,"yang lucu disini adalah Palestina butuh pengakuan di negara yang sudah ada, dinegara merka sendiri, LUCU",0
2024-06-05T03:31:42Z,@yusnitaiftah7659,Membuka mata kita banget bhwa Gaza itu hebat &amp; kuat lahir batin. .&amp; kebenaran ini sungguh pahit. Tp janji Alloh pasti akan trpenuhi. Bathil kana zahuuqoo,0
2024-06-05T03:17:23Z,@RidhwanJabbarShodiq,Kapan merdeka palestina ya allah .kalau pun kiamat lebih cepat karena palestina merdeka saya siap,0
2024-06-05T03:12:15Z,@RPreviewproduk,Heran sama oten indobanyak oknum pemuja israel,1
2024-06-05T03:05:57Z,@Suryana.tv_Official_Chanel,Alhamdulillah akhirnya bang Husain ke sini ...<br>Ini salah satu request saya 3bulan yg lalu ... Terimakasih close the door ...🙏,1
2024-06-05T03:04:58Z,@mlucash,ustadz terkuwat dan dah pernah rasain jihad di lapangan🎉,0
2024-06-05T03:04:49Z,@budhyprabowo-wx7pf,"yg jelas pertanggung jawaban israel harus bukti nyata, lihatlah harus balance dg kenyataan warga sipil gaza yg amburadul mengerikan.",0
2024-06-05T02:50:29Z,@user-mj7ok3ym2f,Mara sumber terlalu banyak ngibul dan halu,0
2024-06-05T02:42:09Z,@sonatsoke,Alhamdulillah luar biasa podcast ini. Mungkin ini Podcast yang bisa beri pengaruh terbesar kepada Masyarakat Indonesia.<br><br>Dari podcast ini terlihat Om Deddy berhati sangat lembut. Berkali-kali menahan tangis mendengar penuturan Bang Husein tentang Palestina.<br><br>Ini narasumber paling valid sih kalau bicara tentang Gaza dan Palestina secara keseluruhan.,11
2024-06-05T02:29:13Z,@FirAnto,Ayolah artis² Indonesia. Masa kalah ama Jalu Sindentosca. Udah bikin dia tuh sejak akhir 2023. Suarakan kepedulian kalian... Kalau memang kalian peduli.,0
2024-06-05T01:50:44Z,@mohammadteologi3020,🇮🇱🇮🇱🇮🇱🇮🇱good bless you Israel ❤❤❤,0
2024-06-05T08:51:13Z,@Nurrahma-ju8gc,trash,0
2024-06-05T01:43:45Z,@RizkaMeidina-xw3ju,Bismillah izin share .,0
2024-06-05T01:39:58Z,@nurlaeli6154,"Pernah liat di youtub ttg ayat yg ditorah blh membunuh selain yahudi,meskipun ank2 sampe binatang ternak deh.yg bermasalah tuh kitabnya mreka kali ya,masa agama blh bunuhin ank2 sm binatang.di islam ja perang ada aturanya",0
2024-06-05T01:12:34Z,@NaurahGea,Semoga seluruh umat muslim yang beribadah. Haji saat ini...berdoa untuk palestina....karena disana ada tempat dimana doa tidak akan tertolak.....,0
2024-06-05T01:12:10Z,@febrian_2222,Suruh si abu gosok date g dan ngobrol masalah ini om ded …. Biar matamya kebuka ga merem mulu kek org bodo,0
2024-06-05T01:08:10Z,@mintsugar_aL-qassam,Perjuangan kami akan terus membara.. hingga kedzoliman terangkat. Free Palestine from zionist,1
2024-06-05T01:06:02Z,@nestianatutiiman5980,Ya ALLAH lindungilah ISRAEL,0
2024-06-05T00:51:19Z,@baniisroil7864,"Nhah sip om mas dedi. Anda undang narasumber yg tepat. Apa yg di omongin sesuai fakta, tidak hanya data, bahkan nyata di lihat, di dengar dan di rasakan.",1
2024-06-05T00:51:07Z,@ryanoesil998,Syarat untuk jadi pendukung israhell cukup 1 yaitu jadi binatang,0
2024-06-05T00:38:25Z,@Mas_We,Thx om ded sudah mengundang Husein. saya hanya bisa memberikan support lewat doa buat saudara2 kita di Palestine . Insya Allah SAHID Surga untuk para pejuang dan warga sipil yang menjadi korban kekjian ini. Semoga kemerdekaan itu segera tiba dan bedebah netanyahu dan anteknya segera masuk neraka . Go to Heel for them.,0
2024-06-05T00:13:46Z,@mew969,who can stop all of these? and how??,0
2024-06-05T00:04:23Z,@ketchup-boy,Semoga otak sebagian besar penduduk indonesia bisa segera encer tidak lagi membatu seperti tuhan batu yang mereka sembah sehingga bisa cepat sadar dan waras supaya selamat🤲🤲,0
2024-06-05T00:02:21Z,@yogapraditia6,Ya Allah Semoga Palestina Mendapatkan Lindungan dan Semoga  Segera Berakhir dan Menang Palestina I Love You Om Deddy Corbuzier Keren Sukses dan Jaya,0
2024-06-04T23:35:33Z,@Another12173,ALLAH,0
2024-06-04T23:35:16Z,@nagabonar1604,Terima kasih.,0
2024-06-04T23:03:44Z,@nurali7640,Dedi C oke,0
2024-06-04T22:50:34Z,@tanesitanesiyt,Bicara palestina harus narasumber yang narasumber,0
2024-06-04T22:38:02Z,@adebunyamin1807,"Om ded Luar biasa, cerdas mengangkat topik yang urgent dibahas , dan Om Ded bisa masuk ke mana-mana pengetahuanmu luar biasa verdas tahu segala hal",0
2024-06-04T22:32:02Z,@jokojoko8071,😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0
2024-06-04T22:02:48Z,@LindiawatiNugroho,"I ❤ NETANYAHU 💜 Israel juga banyak yg jatuh korban, enak aja lu komen, palestina jelas salah besar 😎",0
2024-06-05T08:51:50Z,@Nurrahma-ju8gc,buzzer miskin,0
2024-06-04T21:22:01Z,@aliefianoor-nc6wh,Barkaallah ust Husein ❤,0
2024-06-04T21:17:05Z,@jonathan3373,Perang Israel dan terrorist hamas tdk ada hubungannya dengan Indonesia bro - negara2 Arab saja pada diem kita yg kebakaran jenggot❤,0
2024-06-04T20:45:40Z,@alhambrinz,KOK JUDULNYA ADA KATA ALLAH EYES??,1
2024-06-04T20:43:03Z,@mickyalaska5794,"Yang baik akan allah lindungi dan yg buruk akan allah hancurkan,, allah yg maha melihat mana yg benar dan mana yg salah👍👍👍",0
2024-06-04T20:41:23Z,@mickyalaska5794,"Jika itu benar allah akan melindungi jika itu salah maka allah enggan,, zaman sekarang yg buruk terlihat baik dan yg baik terlihat buruk,, yg salah terlihat benar dan yg benar terlihat salah,, dan orang suka menilai sesuatu dari cerita orang lain tanpa mendengar sendiri dari orang yg dituduh,, belajarlah menjaga perasaan orang lain,, jangan sampai menyakiti,, karena seberapa banyakpun kamu bersujud,, jika yg disakitu tidak memaafkan maka allahpun enggan,, sejagat rayapun bergemuruh berdo&#39;a allah enggan mendengar do&#39;anya👍",0
2024-06-04T20:36:44Z,@diannovianti3923,"emosi selalu tercampur aduk setiap mendengar cerita ttg palestina...apalagi kalau narasumbernya bang husein...semoga perang ini segera berakhir, palestina kembali damai dan kita lihat lagi senyum anak2 gaza...amin",0
2024-06-04T20:27:48Z,@suwandiandi8872,"Semua manusia menginginkan perdamaian.., tapi jangan lupa..,Iblis gak akan pernah rela,dan akan selalu menghasut serta mengadu-domba umat manusia sampai hari akhir...., itulah do&#39;a sang Iblis..,dan itu diizinkan Tuhan...!!!!🤣🤣🤣🤣🤣🙏",0
2024-06-04T19:59:06Z,@unkwon11,&quot;Senyum anak - anak Gaza&quot; ✊🏼✊🏼🍉🍉🍉,0
2024-06-04T19:57:21Z,@dimaserickfahrezy7093,BANTU SUARA BUAT SODARA KITA DIPAPUA YANG HUTANYA MAU DIBABAT BUAT PERKEBUNAN SAWIT...,1
2024-06-04T19:38:53Z,@bkBlack-fw9wq,All  Eyes On Papua  donk om dedy,1
2024-06-04T18:59:56Z,@aldylr27,Free for Palestine🇵🇸,0
2024-06-04T18:59:06Z,@si_gatot_pasaribu,"Herannya masih ada warga indonesia yg masih membela Israel,",1
2024-06-04T18:44:46Z,@mikmik587,"Buat pemirsa, jangan cuma lihat video ini, Like, komen subscribe biar lebih trending n viral...<br>Puluhan ribu subscribe baru 2 juta viewer, ayo kita maksimalkan agar pesan ini sampai ke telinga saudara saudara kita...",0
2024-06-04T18:41:20Z,@azrielbaskara8508,pak kalo ngomong pelan2 si hehe,0
2024-06-04T18:13:17Z,@ibnutaymiyah3927,"Papua dan palestina sebener 2 kulit yang sama namun berbeda dalam konteks publik menilai ini, keadilan sosial bagi seluruh rakyat indonesia dan penyeluruh dimuka bumi ini adalah hak semua makluk hidup",0
2024-06-04T18:02:34Z,@user-nt5me5wi5r,Ulah haharewosan naha ih!?,0
2024-06-04T17:59:23Z,@user-nt9mz4ww1p,Sory gak kuat gw nontonnya,0
2024-06-04T17:36:49Z,@bygaby5631,Jual beli organ jd kyk film squad ....,0
2024-06-04T17:23:53Z,@ScaredStory-rd5ff,jalan satu2 nya kita smua umat muslim si indonesia harus ikut perang jihad ke palestina. dan pemerintahan di indonesia harus mendukung  Rakyat  berperang melawan israel ..m,0
2024-06-04T17:15:15Z,@musidik,Apakah kamu percaya Deddy Corbuzier itu muslim. Aku rasa blm sepenuhnya. 😮,0
2024-06-04T16:47:21Z,@bygaby5631,Bapak ini terakhir setauku msh sulit keluar dr Gaza. Alhamdulillah skrng sdh di Indonesia. Masya Allah,0
2024-06-04T16:38:45Z,@viralmanfaat4535,"Sy rasa bru prtma kli ini liat youtub smpai habis,,ga terlewtkan sdkitpun,,narasumber cerdas",0
2024-06-04T16:38:12Z,@jannah6797,"Ternyata ribuan nyawa yg menjadi korban di PALESTINA itu tak ternilai harganya , itulah yg akan membuat negeri Palestine merdeka , karna sejatinya penjajahan di atas dunia itu harus di hapuskan Karna tidak berperikemanusiaan , FREE PALESTINA ❤️🇵🇸",0
2024-06-04T16:34:40Z,@AbdullahBtp,"Judul Tema ini &quot; PABRIK KULIT DI ISRAEL &quot; persis seperti Apa yang Dilakukan oleh Dajjal nanti , Israel itu mengikuti apa yang dilakukan oleh DAJJAL  , yang tidak mau mengakuinya mereka Sebagai Tuhan mereka  .Israel  , Firaun  , dewa Matahari  Yunani  , Brazil  , jepang  , itu semua pengikut IBLIS DAN DAJJAL, makanya inilah Musuh terbesar kita Umat muslim akhir zaman ini.. Jangan SAMPAI KITA TERJEBAK DALAM PERANGKAP mereka  Yaitu PENGIKUT DAJJAL NANTI YG KELUAR.. ISRAHELL kan sudah menyatakan terbuka bahwa mereka Pengikut dajal  dan Iblis yang sesat  ,..itulah Mengapa orang Kristen sangat membela ISRAHELL MATI2AN. ?? JAWABANNYA adalah karma mereka menunggu mesiah , mesayah atau Tuhan mereka  ?? SIAPA?  dia adalah YUDAS ISKARIOT yang mati disalib yang dipertuhankan oleh orang kristen  , dan ditunggu oleh orang Yahudi  , sebagai Tuhan mereka  , PAHAM KAN",1
2024-06-04T16:54:46Z,@goodm8,Dongeng kah?,1
2024-06-04T17:09:54Z,@AbdullahBtp,"@@goodm8 Kita liat saja nanti siapa yang dongeng  , Agama mu atau agama ku",0
2024-06-04T16:26:57Z,@WisataOutbondInd,Solusi Palestine Jihad &amp; Khilafah 🇵🇸,0
2024-06-04T16:12:21Z,@astradaihatsujombangnew5272,"Ga secara langsung malah warga gaza yg melindungi  negara2 lain yg mau dijajah israel ,  karna israel blum nguasain seluruh palestina. nangis banget😢",0
2024-06-04T16:05:39Z,@user-tb3qc5iq7j,Orang2 yg tidak kasian terhadap pembantaian  di palestina. ... Dia bukan manusia yg tidak pernah sekolah.... Dia hewan yg tak punya akal pikiran,0
2024-06-04T16:02:56Z,@bazakhlak9235,"Tingkatkan boikot ke israel semampu kita, jgn kendor sampai israel runtuh.<br><br>❤Palestina",0
2024-06-04T16:01:57Z,@hijabpacker1009,Terimakasih ustadz sudah hadir di podcast om ded,0
2024-06-04T15:57:36Z,@user-oe8je8eb9g,Masyaallah cerdas bgt ikhwan ini,0
2024-06-04T15:40:53Z,@faizfaizin9501,"Terimakasih banyak atas informasinya, tp saya ada pertanyaan soal pasokan senjata buat pejuang gaza itu belinya ke siapa yaa? Apakah mereka punya pabrik senjata sendiri? Soalny dividyo samsek gadibahs soal ini,",0
2024-06-04T15:36:39Z,@francoishalawa823,"from the river to the sea palestine will be free, allahu akbar",0
2024-06-04T14:54:51Z,@RiantoAnto-qh3qc,Smoga Terrorist Hamas cepat di musnahkan,1
2024-06-04T15:24:29Z,@jafarhadi3702,dih,0
2024-06-04T18:49:25Z,@FazilaArsaza,jgn kebanyakan ngirup bau sempak yesus ah jadi bego kan,0
2024-06-04T14:53:33Z,@RiantoAnto-qh3qc,Taekkkkkkbeeeeer😂😂😂,0
2024-06-04T14:50:55Z,@novitawahyuningsih197,"PBB fungsinya apa ya....., bubarin aja napa.......,",0
